_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
657946cb6dbc38d13133f10d|true|31.59|90.91|32.39|49.6|79,1,0,0|time|30|-1|0|30.01|0|0|true|true|code_python|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446795000
657946a16dbc38d13133efa5|true|29.99|93.9|29.99|51.07|75,0,0,0|time|30|-1|0|30.01|1|0|true|true|code_python|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446753000
6579467a6dbc38d13133ee3e||25.19|85.9|25.19|39.5|63,0,0,0|time|30|-1|0|30.01|2|0|true|true|code_python|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446714000
657946576dbc38d13133ecf6|true|27.6|91.14|27.6|39.57|69,0,0,0|time|30|-1|0|30|0|0|true|true|code_python|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446679000
657946096dbc38d13133eaa0|true|24.79|84.21|24.79|41.98|62,0,0,0|time|30|-1|0|30.01|1|0|true|true|code_python|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446601000
657945db6dbc38d13133e930||29.19|85.23|29.19|35.39|73,0,0,0|time|30|-1|0|30.01|1|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446555000
657945b76dbc38d13133e7f2||26.4|84.78|30|31.09|66,2,0,0|time|30|-1|0|30|3|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446519000
657945826dbc38d13133e649||31.59|92.39|31.59|40.27|79,0,0,0|time|30|-1|0|30.01|3|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446466000
657945566dbc38d13133e4f9||44.8|97.39|44.8|64.32|112,0,0,0|time|30|-1|0|30|0|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446422000
657945326dbc38d13133e3e0||34|93.94|36.8|51.13|85,1,0,0|time|30|-1|0|30|1|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446385000
657944f96dbc38d13133e21c||43.99|95.73|43.99|66.67|110,0,0,0|time|30|-1|0|30|0|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446329000
657944cc6dbc38d13133e0b6||34.4|93.68|34.4|40.93|86,0,0,0|time|30|-1|0|30|1|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446284000
657944a56dbc38d13133df7e||30.79|87.64|30.79|51.25|77,0,0,0|time|30|-1|0|30.01|0|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446245000
6579445d6dbc38d13133dd17||39.58|95.28|39.58|48.09|99,0,0,0|time|30|-1|0|30.01|2|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446173000
657944396dbc38d13133dbd6||28.79|90.24|28.79|33.37|72,0,0,0|time|30|-1|0|30.01|0|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446137000
657943fd6dbc38d13133d9d8|true|46.78|100|46.78|54.98|117,0,0,0|time|30|-1|0|30.01|1|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446077000
657943d56dbc38d13133d8a5|true|39.59|93.58|40.39|64.85|99,1,0,0|time|30|-1|0|30|0|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702446037000
657943a76dbc38d13133d760|true|12.8|75|12.8|1.11|32,0,0,0|time|30|-1|0|30.01|11|0|true|true|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702445991000
6579436d6dbc38d13133d58c||41.99|88.52|41.99|68.94|105,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702445933000
657943476dbc38d13133d45f||53.19|96.4|53.19|67.28|133,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702445895000
6579431f6dbc38d13133d31a||44|90.32|44|60.15|110,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702445855000
657942fa6dbc38d13133d1fb||43.59|91.13|44.39|61.64|109,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702445818000
657942d06dbc38d13133d0d0||53.99|95.83|53.99|70.84|135,0,0,0|time|30|-1|2|30.01|0|52.72|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702445775000
657925a36dbc38d13132e7fa|true|41.79|94.17|41.79|58.61|209,0,0,0|time|60|-1|0|60.01|1|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702438307000
657925566dbc38d13132e548||38.8|91.51|38.8|61.53|97,0,0,0|time|30|-1|0|30|0|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702438230000
657925326dbc38d13132e427||41.6|92.17|41.6|62.46|104,0,0,0|time|30|-1|0|30|1|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702438194000
657925096dbc38d13132e2c1||36.4|91.67|36.4|63.72|91,0,0,0|time|30|-1|0|30|0|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702438153000
657924dc6dbc38d13132e14b||49.59|96.12|49.59|68.15|124,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702438108000
657924406dbc38d13132dc8b||41.18|87.6|41.18|62.42|103,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702437952000
657924196dbc38d13132db59||41.6|92.56|44.8|63.53|104,1,0,3|time|30|-1|0|30|0|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702437912000
657923f36dbc38d13132da2d||38.8|90.08|43.2|64.67|97,2,0,0|time|30|-1|0|30|0|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702437875000
6579239b6dbc38d13132d79b|true|53.6|97.84|53.6|69.74|134,0,0,0|time|30|-1|0|30|0|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702437787000
657923716dbc38d13132d65b||33.98|82.86|33.98|55.33|85,0,0,0|time|30|-1|0|30.02|0|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702437745000
6577dcaf6dbc38d131254b09||32.79|83.17|32.79|57|82,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702354095000
6577dc846dbc38d1312549a6|true|47.2|91.6|47.2|63.81|118,0,0,0|time|30|-1|0|30|0|0|false|false|english_5k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702354052000
6577dc526dbc38d131254807||38.8|87.61|38.8|60.83|97,0,0,0|time|30|-1|0|30|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702354002000
6577dc306dbc38d13125470c||40|85.83|40|67.73|100,0,0,0|time|30|-1|0|30|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353968000
6577dc096dbc38d1312545d1||43.99|88.89|43.99|61.92|110,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353929000
6577dbe36dbc38d1312544a4|true|46|92|46|67.17|115,0,0,0|time|30|-1|0|30|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353891000
6577dbbb6dbc38d131254369||43.59|91.41|46.79|68.6|109,1,0,0|time|30|-1|0|30.01|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353851000
6577db946dbc38d13125423a||41.6|90.68|41.6|61.22|104,0,0,0|time|30|-1|0|30|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353812000
6577db716dbc38d131254136||40.38|89.83|40.38|60.67|101,0,0,0|time|30|-1|0|30.02|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353777000
6577db496dbc38d131253ff7|true|45.19|91.54|47.19|62.17|113,1,0,0|time|30|-1|0|30|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353737000
6577db246dbc38d131253ef1|true|43.19|92.68|43.19|68.3|108,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353700000
6577dae36dbc38d131253d2f||36.39|88.39|39.59|64.79|91,1,0,0|time|30|-1|0|30.01|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353635000
6577dac06dbc38d131253c24|true|42.8|91.67|42.8|70.42|107,0,0,0|time|30|-1|0|30|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353600000
6577da986dbc38d131253afc|true|41.99|91.6|41.99|62.91|105,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_shakespearean|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702353560000
6577d85d6dbc38d1312528c2||59.98|96.25|63.18|73.78|75,1,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352989000
6577d8476dbc38d131252824||52.76|87.8|58.35|71.77|66,2,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352967000
6577d8336dbc38d131252788||55.18|94.59|55.18|78.46|69,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352947000
6577d7886dbc38d13125225f||36.62|86.5|37.42|55.66|364,0,1,0|custom|custom|-1|0|119.28|1|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352776000
6577d70a6dbc38d131251e3e||59.19|96.1|59.19|65.99|74,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352650000
6577d6ee6dbc38d131251d28||53.6|90|56|72.05|67,1,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352622000
6577d6ce6dbc38d131251bf3|true|64.8|96.47|64.8|62.08|81,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352590000
6577d6966dbc38d1312519dd||54.39|87.34|54.39|71.87|68,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352534000
6577d6516dbc38d13125179f|true|56.8|96.1|60|71.67|71,1,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352465000
6577d63f6dbc38d131251706||51.98|90.91|56.77|77.66|65,1,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352447000
6577d6296dbc38d13125163b|true|56.75|94.81|56.75|66.74|71,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352425000
6577d6126dbc38d131251581||52.77|92.11|57.56|65.1|66,1,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702352402000
6577d45e6dbc38d131250758||28.68|89.2|28.68|41.66|470,0,0,0|custom|custom|-1|0|196.68|15|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702351966000
6577d2926dbc38d13124f93c||49.6|96.32|52.8|62.35|124,0,1,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702351506000
6577d2436dbc38d13124f6dc||49.59|92.14|51.59|68.54|124,1,0,0|time|30|-1|1|30.01|0|5.12|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702351427000
6577d1a76dbc38d13124f235||62.39|96.39|64.39|80.91|156,1,0,0|time|30|-1|1|30|0|0.36|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702351271000
6577d13b6dbc38d13124ef33||48.39|91.79|48.39|64.5|121,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702351163000
6577d0e66dbc38d13124ec4d||55.59|96.08|58.39|61.02|139,0,0,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702351078000
6577d0bc6dbc38d13124eaee||55.2|91.56|57.2|71.67|138,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702351036000
6577d0906dbc38d13124e98b||52.79|94.33|52.79|69.34|132,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702350992000
6577d0526dbc38d13124e78d||57.2|94.84|60|75.48|143,2,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702350930000
6577cdd16dbc38d13124d292||54.39|93.79|54.39|65.35|136,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702350289000
6577cca06dbc38d13124c917||60.77|98.11|62.77|75.09|152,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702349984000
6577cc7b6dbc38d13124c7ed||49.58|90.51|49.58|65.76|124,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702349947000
6577cc4f6dbc38d13124c693||44.79|88.06|46.39|64.03|112,3,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702349903000
6577cc216dbc38d13124c533||55.98|95.39|55.98|70.76|140,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702349857000
6577cbf96dbc38d13124c3ed||44.8|88.72|44.8|59.81|112,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702349817000
6576a8b36dbc38d1311840b3||41.29|95.21|41.29|53.01|275,0,0,0|quote|4415|1|0|79.92|2|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702275251000
6576a8366dbc38d131183c7b||43.03|94.27|45.16|50.66|202,1,0,1|quote|6901|1|0|56.33|1|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702275126000
6576a7546dbc38d13118354c||32.39|86.3|32.39|51.19|179,0,0,0|quote|6223|1|0|66.32|1|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702274900000
6576a7016dbc38d131183270||39.84|83.96|39.84|51.47|86,0,0,0|quote|5694|0|0|25.9|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702274817000
6576a6d36dbc38d1311830dd||28.63|83.95|28.63|45.21|64,0,0,0|quote|971|0|0|26.82|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702274771000
6576a6b36dbc38d131182fc7||40.03|86.84|40.03|45.87|64,0,0,0|quote|6361|0|0|19.19|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702274739000
6576a61f6dbc38d131182aef||38.15|91.82|38.15|46.75|99,0,0,0|quote|7007|0|0|31.14|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702274591000
6576a5f86dbc38d1311829ca||42|91.58|42|57.84|84,0,0,0|quote|6412|0|0|24|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702274552000
6576a5786dbc38d13118260e||36.31|91.96|36.31|48.5|99,0,0,0|quote|6785|0|0|32.72|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702274424000
6576a54e6dbc38d1311824c7||26.94|79.63|26.94|30.24|82,0,0,0|quote|2146|0|0|36.53|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702274382000
6576a51f6dbc38d131182343||40.63|91.21|40.63|53.99|81,0,0,0|quote|6830|0|0|23.93|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702274335000
6576a3cb6dbc38d1311818b9||40.15|89.91|41.86|53.9|94,1,0,0|quote|212|0|0|28.1|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702273995000
6576a3a26dbc38d13118174d||43.19|97.06|46.94|59.71|92,1,0,0|quote|6753|0|0|25.56|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702273954000
6576a37c6dbc38d131181602||36.84|96.3|36.84|51.06|78,0,0,0|quote|6573|0|0|25.41|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702273916000
6576a35a6dbc38d1311814f6||30.8|86|34.4|55.33|77,2,0,1|time|30|-1|0|30|1|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702273882000
6576a2ce6dbc38d131181059||39.99|93.97|41.99|64.84|100,0,0,1|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702273742000
6576a2a76dbc38d131180f59||40.8|88.89|43.2|54.02|102,3,0,0|time|30|-1|0|30|2|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702273703000
6576a2726dbc38d131180db8||49.98|95.42|49.98|65.29|125,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702273650000
6576a2446dbc38d131180c68||47.2|95.31|47.2|66.9|118,0,0,0|time|30|-1|0|30|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702273604000
65769fde6dbc38d13117f7c4||40.38|90.24|45.18|58.57|101,1,0,1|time|30|-1|0|30.02|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702272990000
657611976dbc38d13113c911||40.4|87.8|42.8|65.89|101,1,0,0|time|30|-1|0|30|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702236567000
6576116a6dbc38d13113c768||45.18|93.55|45.18|68.94|113,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702236522000
6576112a6dbc38d13113c523||53.59|97.12|53.59|64.99|134,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702236458000
657609b76dbc38d1311384df||49.19|93.48|49.19|63.38|123,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702234551000
657608de6dbc38d131137d70|true|55.19|98.6|55.19|73.64|138,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702234334000
657608b36dbc38d131137c00||49.98|94.07|49.98|70.33|125,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702234291000
6576075a6dbc38d131136fdf|true|33.91|88.75|33.91|59.6|637,0,0,0|custom|custom|-1|0|225.39|1|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702233946000
657606716dbc38d1311367f0||35.2|83.48|35.2|61.28|88,0,0,0|time|30|-1|0|30|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702233713000
6576063f6dbc38d13113662d||46.79|89.47|46.79|67.74|117,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702233663000
657605d96dbc38d131136281|true|54.77|95.27|57.17|77.23|137,1,0,0|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702233561000
657605aa6dbc38d1311360fb||40.38|89.74|42.38|64.76|101,1,0,0|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702233514000
657605756dbc38d131135f25||35.99|88.07|35.99|53.21|90,0,0,0|time|30|-1|0|30.01|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702233461000
657605516dbc38d131135dd5||42.78|89.92|42.78|56.63|107,0,0,0|time|30|-1|0|30.01|1|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702233425000
6576052c6dbc38d131135c7d||37.2|90.74|37.2|44.84|93,0,0,0|time|30|-1|0|30|3|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702233388000
657547b96dbc38d1310d395c|true|53.2|95.68|53.6|75.4|133,1,0,0|time|30|-1|0|30|0|0|false|false|english_1k|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702184889000
657547926dbc38d1310d3841||49.2|94.2|50|59.7|123,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702184850000
657547646dbc38d1310d36f6||55.58|95.27|55.58|67.35|139,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702184804000
657547386dbc38d1310d35b1||50.8|94.16|50.8|73.07|127,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702184760000
657547136dbc38d1310d34c0||43.19|91.41|46.39|59.91|108,1,0,0|time|30|-1|1|30.01|0|2.46|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702184723000
657546e56dbc38d1310d3361||41.58|89.6|43.98|62.28|104,1,0,0|time|30|-1|1|30.02|0|0.22|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702184677000
6573fab16dbc38d13103add9||50.39|93.43|51.19|58.99|126,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702099633000
6573fa8b6dbc38d13103acc2||47.2|92.31|48.4|60.35|118,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702099595000
6573fa646dbc38d13103abb6||46.78|88.72|46.78|63.32|117,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702099556000
6573fa2e6dbc38d13103aa2d||51.6|97.1|53.6|69.99|129,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702099502000
6573fa0b6dbc38d13103a93e||42.79|94.07|42.79|61.78|107,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702099467000
6573b79e6dbc38d13101fad5||57.59|97.3|57.59|75.49|144,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702082462000
6573b75e6dbc38d13101f970||52|95.65|52|69.47|130,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702082398000
6573b6cb6dbc38d13101f5da||53.59|95.77|53.59|67.76|134,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702082251000
6573b69f6dbc38d13101f4ea||49.19|94.24|51.19|64.99|123,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702082207000
6573b6686dbc38d13101f3b3||46.4|91.6|46.4|64.3|116,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702082152000
6573b6076dbc38d13101f17d||45.2|89.78|47.2|68.18|113,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702082055000
6573b3896dbc38d13101e20c||54.12|96.39|54.8|67.63|80,1,0,5|quote|6802|0|0|17.74|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702081417000
6573b3536dbc38d13101e0ed||28.76|85.14|28.76|47.94|60,0,0,0|quote|5912|0|0|25.03|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702081363000
6573b2da6dbc38d13101de3d|true|33.11|100|33.11|31.95|129,0,0,0|zen|zen|-1|0|46.75|5|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702081242000
6573b2786dbc38d13101dc29|true|23.46|100|23.46|22.24|65,0,0,0|zen|zen|-1|0|33.25|6|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702081144000
6573b23d6dbc38d13101db11||45.56|90.91|45.56|64.03|57,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702081085000
6573b2286dbc38d13101daa3||40.78|87.5|40.78|53.61|51,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702081064000
6573b2126dbc38d13101da30|true|54.39|94.59|54.39|70.89|68,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702081042000
6573b1fe6dbc38d13101d9ce|true|49.56|90.41|49.56|66.56|62,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702081022000
6573b1eb6dbc38d13101d97a||41.59|91.67|41.59|61.29|52,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702081003000
6573b1d66dbc38d13101d910|true|43.15|88.73|48.75|65.11|54,0,0,1|time|15|-1|0|15.02|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702080982000
6573b1576dbc38d13101d6a8|true|47.99|89.86|47.99|70.51|60,0,0,0|time|15|-1|0|15|0|0|true|true|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702080855000
6573b1406dbc38d13101d647|true|31.19|83.02|35.19|44.69|39,0,0,1|time|15|-1|0|15|0|0|true|true|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702080832000
6573b1266dbc38d13101d5d1||25.59|85.71|25.59|33.17|50,0,0,0|words|10|-1|0|23.45|0|0|true|true|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702080806000
6573b1036dbc38d13101d539|true|35.26|87.5|35.26|50.54|55,0,0,0|words|10|-1|0|18.72|0|0|true|true|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702080771000
6573b0e36dbc38d13101d499||26|83.1|26|48.97|52,0,0,0|words|10|-1|0|24|0|0|true|true|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1702080739000
